,,,,,,,,,,,,,,,,,,,LISTING PARTITIONS HMAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TITRE,AUTEUR,ARRANGEUR,Ref. Classement,Conducteur,Piccolo,Ptte flûte réb,Flûte 1,Flûte 2 ,Hautbois 1 ,Hautbois 2,Basson 1,Basson 2,Petite Clarinette Mib,Clarinette Alto,Clarinette Solo,Clarinette 1 Sib,Clarinette 2 Sib,Clarinette 3 Sib,Clarinette Basse,Sax. Soprano,Sax Alto 1,Sax Alto 2 ,Sax Alto 3 ,Sax Ténor 1 ,Sax Ténor 2,Sax Baryton,Sax Basse,Bugle 1,Bugle 2,Cornet 1,Cornet 2,Cornet 3,Trompette 1,Trompette 2,Trompette 3,Cor fa 1 + Mib,Cor fa 2 + Mib,Cor fa 3 + Mib,Cor fa 4 + Mib,Trombone Ut 1,Trombone Ut 2,Trombone Ut 3,Trombone Ut 4,Trombone Sib 1 clé fa,Trombone Sib2 Clé fa,Trombone Sib3 clé fa,Trombone Sib 4 clé fa,Trombone sib 1 clé sol,TromboneSib2 clé de sol,Trombone Sib 3 clé de sol,Tuba Ut clé de fa,Tuba sib clé de fa,Baryton sib clé de sol,Euphonium Ut clé de fa,Euph 1 Sib clé de fa + sol,Euphonium 2 Sib clé de fa,Basse Sib clé de fa,Basse Sib clé de sol,Contrebasse Sib clé de fa,Contrebasse Sib clé de sol,Contrebasse Mib clé de fa,Contrebasse Mib clé de sol,Contrebasse Ut clé de Fa,Batterie,Percussion 1,Percussion 2,Timbales,Divers,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrie,G. Bizet,Chic,A 063,2,0,1,2,0,1,0,0,,3,,2,5,5,0,0,1,2,0,0,2,0,2,,0,0,0,0,0,5,4,0,2,1,0,0,1,,2+2,,0,0,0,,0,0,0,0,,2,0,0,0,0,0,8,0,0,0,1,3,0,0,1,1 contre alto siB 1 + 1 contre alto siB 2 + 1 basse miB,
Washington Post,J.P Sousa,,A 064,3,0,1,3,0,3+3,0,0,,3,,0,9,9+9,0,0,0,18+18,0,0,6+6,0,6,,3,2,2,2,0,3+3+3,0,0,2+2+2,1,0,0,2,2,1,,0,0,0,,0,0,0,0,,0,0,0,0,8,1,3,0,3,0,2,1,1,0,0,2 saxhorn baryton siB + 2 saxhorn alto + 1 trompette UT1 + 1 trompette UT 2 + 1 trompette UT 3 + 1 trompette UT 4,
Cavalerie Légère,Suppe,J. Briffaux,A 065,1,0,2,6,0,1,0,1,,1,,4,5,8,0,0,1,9,0,0,6,0,4,,6,1,0,0,0,5,3,0,3,6,1+1,0,2,2,2,,0,0,0,,0,0,0,11,,1+1,0,0,0,0,0,9,0,2,0,0,1,1,0,1,1 trompette miB 1 + 1 bugle3 + 1 petit bugle mi B,
La fille du tambour major,Offenbach,,A 066,1,0,2,2,0,2,0,0,,1,,0,4,6,0,0,3,4,0,0,2,0,3,,5,4,0,0,0,7,5,0,4,3,0,0,2,3,0,,0,0,0,,0,0,0,0,,2+2,0,0,0,3+4,4,0,0,1,0,1,2,2,0,3,2 trompette miB 1 + 5 tromb UT 4,
Morning moon and night in Vienna,Suppe,,A 067,1,0,1,4,0,0,0,1,,1,,1,8,5,2,0,0,4,0,0,3,0,2,,3,1,2,1,1,1,0,0,3,2,0,0,4,1,0,,0,0,0,,0,0,0,0,,1+1,0,0,0,1+5,0,1,0,1,0,1,2,0,0,1,,
La vie Parisienne,Offenbach,Fernand,A 068 ,2,0,1,4,0,2,0,1,,2,,0,10,6,0,0,1,4,0,0,4,0,1,,2,1,3,0,0,3,3,0,3,2,0,0,2,2,2,,0,0,0,,0,0,0,0,,1+3,0,0,0,6+4,0,1,0,0,0,0,1,1,0,1,1 bugle miB,
Chanson Gitane,Yvain,,A 069,1,0,1,1,0,0,0,0,,0,,0,5,4,0,1,0,4,0,0,2,0,1,,2,1,3,1,0,0,0,0,2+1,0+1,0,0,1,1,0,,0,0,0,,0,0,0,0,,1+1,0,0,0,2,0,2,0,0,0,0,1,1,0,0,,
Obéron,C.M de Weber,G. Wittmann,A 070,1sib,0,1,4,2,1,2,2+2,,3,,2,7,3,4,0,0,4,2,0,1,2,3,,2,1,3,3,0,0,0,0,1+1,1+1,0+1,0,4,1,2,,0,0,0,,0,0,0,0,,1+1,0,0,0,5,0,3,0,1,0,3,0,2+2,0,2, 2 sax basses sib + 2 trompettes UT1 + 2 tropettes UT2 + 2 trompettes mib ,
Ballet de Coppelia,Léo Delibes,,A 071,2,0,1,3,0,3,0,1,,4,,0,12,4,3,0,1,5,0,0,5,0,2,,3,3,1,1,0,2+2,2+2,0,2,2,3+3,0,2,2,4,,0,0,0,,0,0,0,0,,1+2,0,0,0,11,0,4,0,1,0,0,0,1,1,1, 4 contrebasses à cordes,
Lassus Trombone R.1242,H.Fillmore,,A 072,3,0,0,4,0,0,0,0,,4,,0,3,5,0,0,5,4,0,0,3,0,3,,0,0,5,5,0,0,0,0,3,0,0,0,3,3,0,,0,0,0,,0,0,0,0,,3,0,0,0,4,0,4,0,0,0,0,0,4,0,4,,
Lassus Trombone R.1567,H.Fillmore/arr H. Akers,,A 073,2,0,0,0,0,4,0,0,,0,,0,4,5,4,4,0,5,5,0,4,0,4,,0,0,6,6,4,0,0,0,4+4,0,0,0,3,4,4,,0,0,0,,0,0,0,4,,4,4,0,0,4,0,0,0,0,0,0,3,4,0,0,,
Scènes Pittoresques n°4 - Fête Bohème,Jules Massenet,,A 074,1,0,2,6,0,2,2,2+1,,4,,2,6,9,0,1,0,6,0,0,4,0,4,,3,2,0,0,0,2+3,3+3,0,3,2,0,0,3+3,0,2,,0,0,0,,0,0,0,0,,2+2,0,0,0,9,0,4,0,2,0,4+2,2,2,0,2,1 tromb UT4,
Ouverture du Barbier de Seville,Rossini,Mayeur,A 075,1,0,2,3,0,2,1,0,,2,,0,4,6,2,0,1,2,0,0,3,0,2,,2+22,0,6,5,0,1,1,0,1+4,4,0,0,2,1,2,,0,0,0,,0,0,0,0,,1+1,0,0,0,6,0,3,0,2,0,0,2,1,0,0,1 trompette mib,
Ouverture du Barbier de Seville,Rossini,L. Blemant,A 076,0,0,1,2,2,1,1,0,,1,,2,11,3,4,2,1,3,3,0,2,2,1+1,,4,2,4,5,0,1,1,0,2+1,2+1,0+1,0,2,1,2,,0,0,0,,0,0,0,0,,2+1,0,0,0,1+6,0,2,0,1,0,0,2,1,0,1,1 petit bugle mib + 3e bugle sib,
Scènes Bohémiennes N°4,Bizet,Lançon,A 077,1,0,1,2,4,2,2,3,,2+2,,1+2,10,6,0,0,0,6,0,0,5,0,3,,6,2,4,2,0,0,0,0,1+1,1+1,1+1,1,2,2,1,,0,0,0,,0,0,1+4,0,,0,0,0,0,7,0,4,0,2,0,2,1,1,0,0,1 trompetteUt 1/2/3/4 + 1 tromb UT4 + 2 contrebasses réb +,
Le Baron Tzigane,J. Strauss,,A 078,0,0,1,4,0,3,0,1,,1,,0,7,7,1,0,1,5,0,0,7,0,1,,1,1,1+1,1,0,1,1,0,1+1,1+1,0,0,1,1,1,,1,1,1,,0,0,0,0,,1+1,0,0,0,4+1,0,4,0,1,0,0,2,0,0,1,,
Andalucia,Francis Poppy,,A 079,0,0,1,2,3,0,0,2,,4,,0,13,7,0,0,0,4,0,0,5,0,3,,2,2,0,0,0,7,3,0,4,3,0,0,2,2,3,,0,0,0,,0,0,0,0,,1,0,0,0,5,0,1,0,2,0,2,1,3,0,0,1 trompette mib + 1 trompetteUT,
Les saltimbanques (ouverture),Louis Ganne,Fernand,A 081,1,0,1,2,0,1,0,0,,1,,2,8,5,0,0,1,4,0,0,3,0,2,,2,1,3,3,0,1,1,0,2,2,0,0,1,1,1,,0,0,0,,0,0,0,0,,1+1,0,0,0,2+6,0,1,0,1,0,0,0,2,0,1,1 bugle mib,
Prélude du tarsicius,Villette,,A 082,1,0,2,3,0,1,0,0,,1,,0,7,5,3,0,0,3,0,0,2,0,2,,2,2,0,0,0,3,3,0,2,1,0,0,1,1,1,,0,0,1,,0,0,0,3,,1+1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,,
Fantaisie sur la Bohème,Puccini,Eustace,A 083,1,0,1,4,0,2,0,0,,1,,11+11,0,10,0,0,0,6,0,0,5,0,2,,2,2,0,0,0,5,4,0,2,2,0,0,2,2,2,,0,0,0,,0,0,0,0,,2+1,0,0,0,7,0,3,0,1,0,0,4,0,0,2,,
Les Cloches de Corneville,R. Planquette,J.-M. Champel,A 084,2,0,1,5,0,1,0,0,,1,,0,9,6,0,0,0,5,0,0,3,0,1,,2,1,4,3,0,1,0,0,1,0,0,0,4,5,0,,0,0,0,,0,0,0,0,,3+1,0,0,0,5+1,2,1,0,1,0,0,2,0,0,1,1 ptt bugle mib,
Ramuntcho,G.Pierné,Edouard Michel,A 085,1,0,2,5,0,2,0,0,,2,,2,9,7,0,0,3,4,0,0,3,0,3,,3,2,5,0,0,0,2,0,2+2,2+2,0,0,1,2,2,,0,0,0,,0,0,0,0,,2+2,0,0,0,4,0,4,0,4,0,0,2,2,0,2,,
Obéron,Weber,,A 086,0,0,1,2,2,2,1,0,,2,,4,11,11,0,2,0,7,0,0,6,0,2,,9,7,11,9,0,0,0,0,3,0,0,0,2,0,2,,0,0,0,,0,0,0,0,,3,0,0,0,6+3,0,3,0,0,0,0,0,0,0,2,1 tromb.ut 4 + 7 trompettes Ut1 + 6 trompettes Ut2 + 2 contrebasses Ut cle fa cordes,
Rose Marie,Rudolf Friml,Francis Salabert,A 087,1,1,0,1,1,0,0,1,,1,,0,5,4,0,0,1,3,0,0,3,0,2,,1,2,0,0,0,3,3,0,2,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,1 trompette mib,
Pasos Fandangos,,,A 088,2,0,1,3,0,1,0,2,,2,,0,5,4,0,0,1,6,0,0,4,0,2,1,3,3,0,0,0,4,4,0,2,2,0,0,2,1,2,,0,0,0,,0,0,0,0,,2+1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,,
España ,Chabrier,Harring,A053,2,0,1,3,0,1,0,1,,2,,1,17,2,0,0,1,2,0,0,1,0,0,,2,2,2,0,0,1,1,0,1+1+2,1+1,1,0,1,2,3,,0,0,0,,0,0,0,0,,1+1,0,0,0,6,0,2,0,1,0,0,0,2,1,0, 1bugle miB + 1trombone Ut 4 + 4contrebasses Ut clé de fa + 2 violoncelles,
Florentiner Marsch,J. Fucick,,B 001,1,0,1,7,0,2,0,0,,2,,0,13,6,0,0,0,5,0,0,3,0,2,,1,1,5,2,0,6,3,0,2,0,0,0,3,0,4,,0,0,0,,0,0,0,1,,3,2,0,0,4,0,7,0,0,0,0,0,3,0,0,,
Arosa Mars,Oscar Tschuor,,B 002,2,3,0,3,0,0,0,0,,0,,3,2,4,3,0,3,3,0,0,1,0,0,,3,4,4,6,0,0,0,0,6,3,6,3,2,4,3,,3,0,0,,0,0,0,0,,6+3+3,3,0,0,2,0,2,0,3,4,0,3,3,0,0,3 bugles 3 + 1 lyre,
Marche Héroïque,C. St Saëns,,B 003,1,0,1,4,0,2,2,1,,2+2,,0,12,9,0,0,1,5,0,0,5,0,3,,3,3,0,0,0,2,2,0,3,3,0,0,2,2,4,,0,0,0,,0,0,0,0,,1+2,0,0,0,5,0,3,0,1,0,2,1,1,0,1,,
Happy Sound Sélection N°1,Cees Vlak,,B 004,1,0,2,2,2,1,0,1+2,,1,,2,6,0,0,1,0,6,0,0,4,0,3,1,3,3+3,4,4,3,0,0,0,3,3,0,0,3,3,2,,0,0,0,,0,0,0,0,,3,0,0,0,0,0,0,0,2,0,4,3,0,0,0,4 sax alto siB ,
Le Sang Viennois,J. Strauss,,B 005,0,0,3,3,0,2,0,0,,3,,0,10,4,3,0,0,3,0,0,3,0,6,1,2,2,2,2,1,1,1,0,1+1,1+3,1,1,2,1,2,,0,0,0,,0,0,0,0,,2,0,0,0,2+3,0,3,0,1,0,2,3,0,0,0,1 trompette Ut1 + 1 trompette Ut 2 + 1 trompette Ut3,
Coppelia,Leo Delibes,Bouchel,B006,1,0,1,0,0,1,0,0,,1,,0,8,3,1,0,1,2,0,0,1,0,1,,1,1,5,2,0,1,0,0,2,2,0,0,1,1,1,1,0,0,0,,0,0,0,0,,2,0,0,0,8+1,0+1,1,0,1,0,0,2+1,0,0,0,1 petit bugle Mib,
My Fair Lady,Frederick Loewe,,B007,1,1,0,5,0,3,0,1,,1,,0,8+5,6,0,1,0,9,0,0,4,0,1,,4,2,5,3,0,0,0,0,2+1,1,0,0,2,2,2,,0,0,0,,0,0,0,0,,1+1,0,0,0,4+2,0,1,0,0,0,0,2+1,0,0,1,,
L'Arlésienne - Farandole,G. Bizet,Th. Dureau,B008+E044,1,1,0,3,0,3,1,1,,2,,1,7,6,0,0,1,5,0,0,4,0,2,,3,1,0,0,0,5,5,0,2,1,0,0,3,2,0,,0,0,2,,0,0,0,0,,3+2,0,0,0,5+5,0,0,0,1,0,0,2,0,0,0,Petit bugle Mib 1,
Le Calife de Bagdad (Ouverture),Boïeldieu,Th. Rottier,B009,1,1,0,4,0,2,0,0,,2,,0,13,5,0,0,1,4,0,0,2,0,1,,3,1,2,2,0,1,1,0,1+1,1+1,0,0,2,2,8,,0,0,0,,0,0,0,0,,1+1,0,0,0,1+3,0,1,0,1,0,0,1,0,0,1,,
Egmont,Beethoven,Th. Dureau,B010,1,2,0,8,0,2,1,1+1,,2,,3,20,16,0,0,1,7,0,0,7,0,4,,6,5,10,4,0,1+1,1+1,0,2+2,2+2,0+2,0,3,2,0,,0,0,3,2,0,0,0,0,,2+2,1,0,0,11,0,3,0,2,0,3,2,3,0,2,Sopranino Mib 1 + 2 pistons Sib en fanfare,
Le Roi d'Ys (ouverture),Lalo,G. Pares,B011,1,0,1,5,0,2,1,1+1,,1,1,3,12,6,0,2+2,0,6,0,0,6,0,3,,4,3,6,2,0,0,1,0,1+1,1+1,0+1,0,2,2,1,1,0,0,0,,0,0,0,0,,1+1,0,0,0,1,0,3,0,0,0,1,1+1,0,0,2,Petit bugle Mib 1 ,
Valencia,Jose Padilla,F. Salabert,B012,0,0,1,2,0,2,0,0,,2,,0,7,3,0,0,1,4,0,0,2,0,2,,2,1,6,2,0,0,0,0,1+1,1+1,0,0,4,0,3,,0,0,0,,0,0,0,0,,2+1,0,0,0,6,0,0,0,1,0,0,1,1,0,0,Petit bugle Mib 1 + Trompette Mib 1 + ,
La Fille du Régiment,Jos. Kessels,,B013,0,1,0,2,0,1,0,0,,2,,3,3,2,1,0,1,3,0,0,2,0,2,,1+1,3,3,1,0,0,0,0,1+2,1+2,0,0,2,1,1,,1,1,1,,0,0,0,1+5,,2+2,1,0,0,0,4,1,0,2,0,0,3,0,0,0,,
L'Arlésienne - Prélude,G. Bizet,Th. Dureau,B014,0,1,0,1,0,2,2,0,,1,,0,9,3,2,0,0,3,0,0,2,0,1,,3,2,0,0,0,1+2,1+2,0,0+2,2+1,0,0,2,1,0,,0,0,2,,0,0,0,0,,1+2,0,0,0,1+3,0,1,0,1,0,0,0,1,0,0,Petit bugle Mib,
Les Cloches de Corneville,R. Planquette,E. Mullot,B015,1,0,1,0,0,1,0,0,,1,,0,3,2,1+1,0,1,2,2,0,0,0,1,,2,1,2,3,0,0,0,0,1+1,1+1,0+1,0,0,0,0,,1,1,2,,0,0,0,0,,1+2,0,0,0,1+4,0,1,0,1,0,0,1,1,0,0,,
Deux Danses du ballet de Phryné,Louis Ganne,G. Corroyez,B016,1,1,0,6,0,1,0,2,,2,,1,10,7,0,0,0,5,0,0,2,0,4,,4,4,7,5,0,0,0,0,2+2+2,0+2,0+2,0,2,2,2,,0,0,0,,0,0,0,0,,1+1,0,0,0,6,0,2,0,1,0,1,2,2,0,0,,
L'Arlésienne - Prélude,G. Bizet,L. Chomel,B017,3,0,0,0,0,0,0,0,,0,,1,1,1,0,0,0,3,0,0,1,0,1,,1+1,0,3,0,0,2,1,0,1,0,0,0,1,1,1,1,0,0,0,,0,0,0,0,,1,0,0,0,1+4,0,1,0,0,0,0,1,0,0,1,,
Gopak,Moussorgsky,J. Avignon,B018,0,1,0,1,2,1,1,0,,1,,1,10,10,0,1,1,5,0,0,2,0,1,1,1,1,3,2,0,1,1,0,2,1+1,0,0,1,1,1,1,0,0,0,,0,0,0,0,,1+1,0,0,0,1+5,1,2,0,1,0,1,1,1,0,1,,
La Chanson des Nids,V. Buot,,B019,1,1,1,2,0,0,0,0,,2,,1,12,2+13,0,0,0,11,5,0,0,0,3,,12,8,0,0,0,0,0,0,6,3,1,0,0,0,0,,2,1,1,1,0,0,0,0,,3+2,0,0,0,14,0,3,0,2,0,2,5,0,0,1,,
"Danses Slaves n° 1, 6 et 8",Dvorak,Stalmeier,B020,0,1,0,5,0,2,0,0,,0,,10,7,6,7,0,0,5,0,0,3,0,1,,1,1,2,1,0,2,2,0,1,2,0,0,2,1,0,,0,0,1,,0,0,0,2+2,,0,0,0,0,0,0,0,0,2,0,3,2,0,0,1,Tuba 2 clé de sol,
Charleston,J. Deuogel,,B021,2,2,0,5,5,2,2,0,,3,,3,9,10,5,3,2,3,3,0,4,4,3,,2+2,2,2,2,0,4,2,0,2,0,0,0,2,4,1,2,0,0,0,,0,0,0,0,,4+5,0,0,0,5+5,0,5,0,0,0,0,2,0,0,2,,
Choral and rock out,Ted Huggens,,B022,1,0,1,4,0,2,0,2,,1,1,0,15,4,7,1,0,6,0,0,3,0,2,,3,2,0,0,0,6,4,2,1+2,0,2,,2,2,2,,0,0,0,,0,0,0,2,,6,0,0,0,4,0,4,1,1,1,0,0,3,0,0, Guitare élec 1,
Caravan,Duke Ellington,J. Darling,B023,2,0,2,5,0,1,0,0,,2,,4,4,7,5,0,2,6,4,0,5,0,3,,4,2,0,0,0,10,7,0,4+4,0,0,0,3,2,2,,0,0,0,,0,0,0,0,,4,0,0,0,7,0,2,0,2,0,2,4,0,0,0,Saxophone basse 3,
Red Rythm Valley,Charles Lee Hill,,B024,1,0,0,9,0,1,0,2,,4,2,14,4,0,4,3,0,2,2,0,2,1,4,,0,0,6,4,5,0,0,0,3,0,4,0,4,2,1,,0,0,0,,0,0,0,0,,2,2,0,0,3,0,3,0,0,0,4,4,0,0,0,,
Les Noces de Figaro - Ouverture,W. A. Mozart,F. Ligner,B025,1,1,0,3,0,1,1,0,,2,,0,9,7,0,0,1,8,0,0,4,0,2,,3,2,0,0,0,1+5,2+4,0,1+2,1+1,1,0,2,1,2,,0,0,0,,0,0,0,0,,2+2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,,
Le Freischütz,Weber,Ch. Levasseur,B026,4,1,0,3,1,1,1,1+1,,1,,1+1,3,6,6,0,0,2,3,0,3,3,2,1,3,2,4,3,0,1,1,0,1+1,1+1,1,0,1,1,1,1,0,0,0,,0,0,0,0,,1+1,0,0,0,1+3+3,0,1,0,0,0,3,0,0,0,2,Petit bugle Mib 1 ,
Chants Druidiques,H. Villette,,B027,2,0,1,3,0,2,0,0,,2,,0,8,5,0,0,0,4,0,0,3,0,2,,1,1,0,0,0,4,2,0,2,2,0,0,1,2,2,,0,0,0,,0,0,0,0,,2+1,0,0,0,1+3,0,2,0,0,0,0,1,2,0,0,,
L'Amour Sorcier,M. de Falla,P. Dupont,B028,2,0,5,8,0,5,0,1,,3,,3,17,14,0,1,0,9,0,0,7,0,4,1,5,4,12,5,0,5,0,0,7+6,0,0,0,12,0,9,,0,0,0,,0,0,0,0,,13,0,0,0,2+11,0,5,0,3,0,0,0,1,0,2,,
Poète et Paysan - Ouverture,Franck V. Suppe,D. Dias,B029,1,1,1,2,0,1,0,0,,1,,0,10,10,0,0,1,4,0,0,2,0,2,,2,3,4,6,0,1,0+3,0,2,0,0,0,5,3,0,,1,1,0,,0,0,0,0,,2,0,0,0,5,0,2,0,2,0,0,4,0,0,0,Saxo tromba1 1 + Saxo tromba 2 2+trompette mib+baryton sib cle sol2+piston+sax trombone(va avec trompette) mib clé sol 1 2 3,
Carmen,G. Bizet,L. Mayeur,B030,0,0,3,9,0,4,0,2,,2,,2,16,7,0,0,2,8,0,0,7,0,3,,3,4+1,9,3,0,8,0,0,1+4,0+4,1,0,0,0,0,,3,2,4,,0,0,0,0,,3+2,0,0,0,12,0,4,0,2,0,2,1+2,2,1,2,Petit bugle Mib 1,
Le rêve passe,?,Georges Krier,B031,0,1,0,1,0,1,0,0,,1,,0,4,4,0,0,1,2,0,0,2,0,2,,1,1,3,2,0,0,0,0,2,2,0,0,1,1,1,,0,0,0,,0,0,0,0,,1+1,0,0,0,1+6,0,1,0,1,0,0,1,1,0,0,Petit bugle Mib 1,
Les Vêspres Siciliennes,G. Verdi,Paul Desprey,B032,1,1,0,3,0,2,0,2,,1,,3,7,8,0,0,0,6,0,0,3,0,1,,2,2,4,1,0,2,1,0,1+2,1+1,0,0,1,1,1,,1,0,0,,0,0,0,0,,2+1,2,0,0,0,1,4,0,2,0,2,1+1,0,0,1,,
Concerto Vivaldi 2 trompettes ut,A. Vivaldi,,B033,1,0,0,2,2,2,0,1,,0,,0,3,4,0,0,0,2,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,,0,0,0,2,,0,0,0,0,1+2,0,0,0,0,0,0,0,0,0,1,,
Concerto Vivaldi 2 trompettes ut,A. Vivaldi,P. Rougeron,B034,1,0,0,4,0,1,0,1,,0,,0,1,1,0,0,0,4,0,0,4,0,0,,0,0,0,0,0,1+1,1,0,2,2,3,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,2,0,4,0,0,0,1,0,0,0,2,,
8 et demi,Nino Rotta,,B035,0,0,0,1,1,1,0,0,,0,,0,7,6,0,0,1,4,0,0,2,0,1,,1,0,0,0,0,5,2,0,1,0,0,0,3,0,0,,0,0,0,,0,0,0,0,,2,0,0,0,2,1,0,0,0,0,0,1+1,0,0,0,,
Phi-Phi,Henri ,,B036,1,0,1,5,0,2,0,1,,2,,1,10,4,1,0,1,5,0,0,5,0,2,,3,2,4,2,0,1+1,0,0,2+1,1+1,0,0,3,1,3,,0,0,0,,0,0,0,0,,1+1,0,0,0,3+5,0,0,0,1,0,4,1+1,0,0,1,Violoncelles,
Valse Brillante,F. Chopin,,B037,1,0,0,5,0,0,0,0,,0,,0,11,8,0,0,0,6,0,0,5,0,2,2,0,0,6,0,0,4,0,0,3,0,0,0,7,0,0,,0,0,0,,0,0,0,0,,3,0,0,0,6,0,6,0,0,0,0,0,0,0,2,,
La Vie d'Artiste,Johann Strauss,E. A. Borda,B038,1,0,0,2,0,1,0,0,,1,,0,9,7,0,0,1,3,0,0,6,0,0,,1,1,4,3,0,0,0,0,0+3,0,0,0,3,0,1,,0,0,0,,0,0,0,0,,6,0,0,0,6,0,1,0,1,0,0,2,0,0,0,,
La Feria 1,P. Lacome,E. Roux,B039,5,0,2,3,0,2,1,0,,2,,0,13,7,1,0,1,6,0,0,6,0,4,,8,0,4,4,0,1,1,0,0+1,0+1,0+2,0,0,0,0,,2,1,2,2,0,0,0,0,,2+2,0,0,0,12,0,3,0,2,0,2,4,2,0,0,Petit bugle 1,
La Feria 2,P. Lacome,E. Roux,B039,3,0,1,3,0,2,0,0,,2,,0,13,6,1,0,1,2,0,0,5,0,4,,3,2,4,4,0,1,1,0,0+1,0+1,0+2,0,0,0,0,,2,1,2,2,,,,,,2+2,,,,11,,2,,2,,,2,2,,,Petit bugle 1,
La Feria 3,P. Lacome,E. Roux,B039bis,3,,1,3,,2,,,,2,,1,13,5,,,1,5,,,5,,3,,3,2,5,4,,1,1,0,0+2,0+2,0+2,0,,,,,2,2,2,2,,,,,,2+2,,,,12,,2,,2,,,3,1,2,,Petit bugle 1,
Zampa - Ouverture,Herold,L. Brunet,B040,F,0,1,2,0,2,0,1,,1,,0,6,5,0,0,1,2,2,0,4,1,1,,2,1,3,3,0,1,1,1+2,2+1,2+1,0+2,0,1,1,1,1,0,0,0,,0,0,0,0,,1+1,0,0,0,6,0,2,1,1,0,2,1+2,0,0,1,,
Barbier de Séville -  Cavatine,Rossini,P.N. Labolle,B041,1,2,0,4,0,2,0,0,,3,,0,10,3,3,0,2,4,0,0,3,0,2,,8,2,1,5,0,3,0,0,0+3,0+3,0+2,0,3,3,1,,0,0,0,,0,0,0,0,,3+3,0,0,0,9,0,2,0,1,0,0,2,0,0,0,,
Concerto pour hautbois,Corelli-Barbirolli,,B042,1,0,0,3,0,2,0,3,,2,1,10,1,2,6,2,0,7,0,0,4,0,2,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,10,0,0,0,0,0,6,1,2,0,4,0,0,0,0,,
Rossignol et Fauvette,E. Launey,E. Launey,B043,2,0,0,4,0,3,0,0,,0,,0,5,2,0,0,0,3,0,0,1,0,3,,0,0,1+4,10,0,0,0,0,0,0,0,0,4,4,3,,0,0,0,,0,0,0,0,,2+3,0,0,0,4,0,5,0,0,0,0,2,1,0,0,,
La Belle Hélène,Offenbach,A. den Arend,B044,1,0,1,2,0,3,0,2,,1,,11,1,6,7,3,0,7,0,0,3,0,2,,2,4,5,3,0,0,0,0,2,3,1,0,0,0,0,,5,6,5,,0,0,0,2+3,,3+2+3,2,0,0,3,0,0,0,2,0,0,3,0,0,4,,
Ma Provence,Paul Bonneau,Désiré Dondeyne,B045,0,2,2,6,0,4,0,4,,2,2,0,10,8,0,2,3,6,0,0,4,0,2,,4,6,4,0,0,4,0,0,4+5,0,0,0,6,0,0,,0,0,0,,1,0,0,2,,2,0,0,0,2+5,2,2,2,2,2,0,1,0,0,1,Petit bugle Mib 2,
Glenn meets Wolfgang,Jef Penders,,B046,2,0,0,5,0,2,0,3,,4,,4,6,7,4,0,0,7,6,0,3,2,3,,7,5,0,0,0,7,8,5+5,3,3,3,0,4,3,4,3,0,0,0,,1,1,1+1,4,,0,0,0,0,6,5,10,3,0,0,2,0,8,2,0,Guitare électrique 2,
PMO Polka,Roger Roger,Désiré Dondeyne,B047,1,4,0,4,0,4,0,4,,2,2,0,11,2,6,2,5,6,0,0,3,0,2,2,0,0,0,0,0,4,3,2,2,2,1,0,2,2,2,,2,2,2,,0,0,0,0,,0,2,0,0,4,2,2,0,2,4,0,3,2,0,0,,
Ballad and Concertant,Ted Huggens,,B048,1,6,0,0,0,2,0,2,,1,2,0,11,6,3,1,2,6,0,0,3,0,1,,1,0,5,4,0,0,0,0,2,0,2,0,2,2,0,,0,1,0,,1,1,0,0,,9,1,1,0,0,0,3,1,2,0,3,3,0,0,0,Impro (grille accords) 3,
Anchors Aweigh (Levons les Ancres),Chas A. Zimmermann,L. Delbecq,B049,1,0,2,3,0,3,0,0,,1,,0,7,3,0,0,4,6,0,0,4,0,1,,3,5,0,0,0,3,3,0,2,5,0,0,2,2,4,,0,0,0,,0,0,0,0,,4+3,2,0,0,3+8,2,0,0,1,0,0,4,0,0,0,,
Psyché et Eros,César Franck,P. Dupont,B050,1,0,0,1,1,1,1,1,,0,2,1,4,4,0,0,0,3,0,0,2,0,1,,2,2,4,0,0,0,0,0,2+1,0+2,0,0,2,0,2,,0,0,0,,0,0,0,0,,2,0,0,0,1+2,0,1,0,0,0,0,0,0,0,0,,
La Boda de Luis Alonso,G.Gimenez,,B051,1,0,0,1,0,1,0,0,,0,,1,1,1,1,0,0,1,1,0,0,1,1,,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,,0,0,0,,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,2bombardino + 1 requintto,
